상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0101202308A0008758,복희네통닭,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11470,양천구,11470540,목4동,1147010200,목동,1147010200107880011,1,대지,788,11,서울특별시 양천구 목동 788-11,114704142211,서울특별시 양천구 목동중앙서로7가길,32,,1147010200107880011017148,,서울특별시 양천구 목동중앙서로7가길 32,158818,07965,,1,,126.864344751482,37.5336094975067
MA0101202308A0011485,꾸브라꼬숯불두마리치킨,매탄점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41117,수원시 영통구,41117510,매탄1동,4111710100,매탄동,4111710100101530100,1,대지,153,100,경기도 수원시 영통구 매탄동 153-100,411174331042,경기도 수원시 영통구 매여울로57번길,17,,4111710100101530100004388,,경기도 수원시 영통구 매여울로57번길 17,443800,16531,,1,,127.043307080137,37.2732033631816
MA0101202308A0013562,진강정기흥테라,타워점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41463,용인시 기흥구,41463550,서농동,4146310900,농서동,4146310900104520000,1,대지,452,,경기도 용인시 기흥구 농서동 452,414634412310,경기도 용인시 기흥구 서천로201번길,11,,4146310900104520000000001,기흥테라타워,경기도 용인시 기흥구 서천로201번길 11,446920,17111,,1,,127.071894465694,37.2314260753314
MA0101202308A0013680,멕시카나전농배봉점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1123010600100990021,1,대지,99,21,서울특별시 동대문구 장안동 99-21,112303005034,서울특별시 동대문구 사가정로,223,,1123010600100990021014482,,서울특별시 동대문구 사가정로 223,130835,02518,,2,,127.06992913935,37.5789418226246
MA0101202308A0023065,이촌치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,46,전라남도,46150,순천시,46150570,덕연동,4615011400,연향동,4615011400115960010,1,대지,1596,10,전라남도 순천시 연향동 1596-10,461504649844,전라남도 순천시 율산2길,6,,4615011400115960010061702,,전라남도 순천시 율산2길 6,540976,58003,,1,,127.527672741148,34.9411121752717
MA0101202308A0024483,비에이치씨강남,반포점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11650,서초구,11650560,반포1동,1165010700,반포동,1165010700107460005,1,대지,746,5,서울특별시 서초구 반포동 746-5,116502121001,서울특별시 서초구 사평대로,353,,1165010700107460005027499,서일빌딩,서울특별시 서초구 사평대로 353,137810,06542,,1,,127.021793605057,37.5042496244036
MA0101202307A0106291,세하니허브닭강정당정점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41410,군포시,41410510,군포1동,4141010200,당정동,4141010200109710009,1,대지,971,9,경기도 군포시 당정동 971-9,414104400005,경기도 군포시 고산로151번길,26,4,4141010200109710009000001,태영프라자,경기도 군포시 고산로151번길 26-4,435870,15853,,,,126.955905919928,37.3466194121407
MA0101202308A0001365,누구나홀딱반한닭동오,마을점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41150,의정부시,41150568,신곡2동,4115010400,신곡동,4115010400106710000,1,대지,671,,경기도 의정부시 신곡동 671,411504343351,경기도 의정부시 추동로1번길,54,,4115010400106710000007821,,경기도 의정부시 추동로1번길 54,480833,11740,,1,,127.057013976521,37.7445311028625
MA0101202308A0003860,네네치킨옥동점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,31,울산광역시,31140,남구,31140520,신정2동,3114010400,신정동,3114010400116370108,1,대지,1637,108,울산광역시 남구 신정동 1637-108,311404310269,울산광역시 남구 문수로423번길,4,16,3114010400116370108036519,,울산광역시 남구 문수로423번길 4-16,680833,44655,,1,,129.30068660549,35.5340952432963
MA0101202308A0006518,닭장수후라이드,테크노밸리점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44210,서산시,44210360,성연면,4421036023,성연면,4421036023117810000,1,대지,1781,,충청남도 서산시 성연면 오사리 1781,442103265064,충청남도 서산시 성연면 성연2로,6,5,4421036023117810000000001,,충청남도 서산시 성연면 성연2로 6-5,356851,31931,,,,126.446638784024,36.8272973642949
MA0101202308A0006521,처갓집양념치킨신정,1호점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,31,울산광역시,31140,남구,31140530,신정3동,3114010400,신정동,3114010400105070015,1,대지,507,15,울산광역시 남구 신정동 507-15,311403170046,울산광역시 남구 월평로,69,,3114010400105070015010822,,울산광역시 남구 월평로 69,680824,44683,,1,,129.313218904482,35.542487579393
MA0101202308A0008903,동근이숯불두마리치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41463,용인시 기흥구,41463510,신갈동,4146310100,신갈동,4146310100100520004,1,대지,52,4,경기도 용인시 기흥구 신갈동 52-4,414634412169,경기도 용인시 기흥구 신갈로84번길,18,,4146310100100520004022829,,경기도 용인시 기흥구 신갈로84번길 18,446596,16969,,1,,127.107733210067,37.2739641901694
MA0101202308A0008948,네네치킨석남점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28260,서구,28260560,석남2동,2826011000,석남동,2826011000105400008,1,대지,540,8,인천광역시 서구 석남동 540-8,282603156033,인천광역시 서구 면개포로,13,1,2826011000105400008016982,,인천광역시 서구 면개포로 13-1,404827,22791,,1,,126.672756787666,37.5043209432914
MA0101202308A0013706,치맥킹부산,부평점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26110,중구,26110560,부평동,2611012400,부평동2가,2611012400100260007,1,대지,26,7,부산광역시 중구 부평동2가 26-7,261104175176,부산광역시 중구 부평2길,5,,2611012400100260007000938,,부산광역시 중구 부평2길 5,600807,48979,,1,,129.026237013456,35.0996934788869
MA0101202308A0013791,윤반장원조한우곱도리탕,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100440013,1,대지,44,13,서울특별시 영등포구 여의도동 44-13,115604154688,서울특별시 영등포구 여의대방로69길,7,,1156011000100440013031502,충무빌딩,서울특별시 영등포구 여의대방로69길 7,150890,07333,,1,,126.931257317969,37.5197649440054
MA0101202308A0016450,교촌치킨,고령점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,47,경상북도,47830,고령군,47830253,대가야읍,4783025326,대가야읍,4783025326100030011,1,대지,3,11,경상북도 고령군 대가야읍 지산리 3-11,478303320011,경상북도 고령군 대가야읍 왕릉로,79,,4783025026100040006029499,,경상북도 고령군 대가야읍 왕릉로 79,717801,40138,,,,128.265545120318,35.7271261373974
MA0101202308A0018848,비에이치씨시흥,대야점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41390,시흥시,41390510,대야동,4139010100,대야동,4139010100106540002,1,대지,654,2,경기도 시흥시 대야동 654-2,413904854200,경기도 시흥시 은계로338번길,54,,4139010100102710004000001,일부호,경기도 시흥시 은계로338번길 54,429010,15120,,1,,126.795748287046,37.4503929890182
MA0101202308A0025018,꾸브라꼬숯불두마리치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41310,구리시,41310580,수택2동,4131010500,수택동,4131010500104380040,1,대지,438,40,경기도 구리시 수택동 438-40,413104388132,경기도 구리시 원수택로11번길,24,,4131010500104380040006664,,경기도 구리시 원수택로11번길 24,471816,11933,,1,,127.138402760129,37.5938198520712
MA0101202308A0025572,명품올바른닭강정,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28260,서구,28260610,가좌4동,2826011200,가좌동,2826011200103500005,1,대지,350,5,인천광역시 서구 가좌동 350-5,282603156019,인천광역시 서구 고래울로,27,1,2826011200103500005009949,일부호,인천광역시 서구 고래울로 27-1,404816,22813,,1,,126.685574757673,37.487128575383
MA0101202308A0026203,멕시카나치킨,옥포점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,27,대구광역시,27710,달성군,27710262,옥포읍,2771026222,옥포읍,2771026222129360000,1,대지,2936,,대구광역시 달성군 옥포읍 교항리 2936,277103341010,대구광역시 달성군 옥포읍 돌미로,85,,2771034022129360000000001,광장빌딩,대구광역시 달성군 옥포읍 돌미로 85,711843,42974,,,,128.443079819051,35.7813612908276
MA0101202308A0026207,지코바치킨,이곡점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,27,대구광역시,27290,달서구,27290572,용산2동,2729011100,용산동,2729011100104270006,1,대지,427,6,대구광역시 달서구 용산동 427-6,272904241219,대구광역시 달서구 새동네로13길,28,,2729011100104270006002770,,대구광역시 달서구 새동네로13길 28,704933,42617,,1,,128.521619920509,35.8548197840257
MA0101202307A0101616,깜꼬치킨원미점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41192,부천시 원미구,41192540,원미1동,4119210100,원미동,4119210100100880002,1,대지,88,2,경기도 부천시 원미구 원미동 88-2,411924352486,경기도 부천시 원미구 조마루로386번길,43,,4119510100100880002018275,,경기도 부천시 원미구 조마루로386번길 43,420839,14566,,1,,126.786374064753,37.4959494308499
MA0101202307A0101624,가마치통닭신,마곡점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11500,강서구,11500640,방화2동,1150010900,방화동,1150010900109040000,1,대지,904,,서울특별시 강서구 방화동 904,115004145384,서울특별시 강서구 양천로10길,38,,1150010900105370005002921,신마곡벽산블루밍,서울특별시 강서구 양천로10길 38,157222,07602,,1,,126.80863970294,37.5714102772745
MA0101202307A0106422,처갓집양념치킨시민공원점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26230,부산진구,26230560,양정1동,2623010100,양정동,2623010100104470005,1,대지,447,5,부산광역시 부산진구 양정동 447-5,262303129017,부산광역시 부산진구 범양로,113,,2623010100104470005034132,,부산광역시 부산진구 범양로 113,614857,47207,,1,,129.065294084467,35.1734613178328
MA0101202308A0003989,인생닭강정,삼천점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,52,전북특별자치도,52111,전주시 완산구,52111703,삼천3동,5211113700,삼천동1가,5211113700107220002,1,대지,722,2,전북특별자치도 전주시 완산구 삼천동1가 722-2,521113016010,전북특별자치도 전주시 완산구 강변로,106,3,4511113700107220002033858,삼천하이츠,전북특별자치도 전주시 완산구 강변로 106-3,560723,55085,,,,127.113906930584,35.8010886501743
MA0101202308A0009182,멕시카나광양항만점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,46,전라남도,46230,광양시,46230530,중마동,4623010600,중동,4623010600118780002,1,대지,1878,2,전라남도 광양시 중동 1878-2,462303285050,전라남도 광양시 항만13로,42,18,4623010600118780002000001,,전라남도 광양시 항만13로 42-18,545827,57793,,,,127.699064271326,34.9276096112308
MA0101202308A0013829,백년가마솥옛날통닭용호,데시앙점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26290,남구,26290580,용호2동,2629010700,용호동,2629010700109800000,1,대지,980,,부산광역시 남구 용호동 980,262903131024,부산광역시 남구 용주로,36,,2629010700105490001030065,데시앙해링턴플레이스파크시티,부산광역시 남구 용주로 36,608092,48592,,1,,129.113149612606,35.1125286261744
MA0101202308A0013851,뉴오레또피자치킨스파게트,,I2,음식,I210,기타 간이,I21006,치킨,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",41,경기도,41590,화성시,41590262,남양읍,4159026221,남양읍,4159026221121650013,1,대지,2165,13,경기도 화성시 남양읍 남양리 2165-13,415904853917,경기도 화성시 남양읍 시청로202번길,68,,4159026221121650013000001,,경기도 화성시 남양읍 시청로202번길 68,445851,18270,,1,,126.826721916369,37.1964865926645
MA0101202308A0016513,화락바베큐치킨남양주,호평점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41360,남양주시,41360510,호평동,4136010100,호평동,4136010100107160005,1,대지,716,5,경기도 남양주시 호평동 716-5,413604391241,경기도 남양주시 늘을3로25번길,18,13,4136010100107160005000001,,경기도 남양주시 늘을3로25번길 18-13,472120,12143,,,,127.243300079886,37.6598095395409
MA0101202308A0019053,비에이치씨소새울역점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41194,부천시 소사구,41194530,소사본동,4119410100,소사본동,4119410100102330030,1,대지,233,30,경기도 부천시 소사구 소사본동 233-30,411943012096,경기도 부천시 소사구 소사로,143,,4119710100102330030010107,일부호,경기도 부천시 소사구 소사로 143,422833,14760,,1,,126.795511456955,37.4709626521542
MA0101202308A0026309,롸버트치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,27,대구광역시,27290,달서구,27290615,진천동,2729011700,진천동,2729011700102480004,1,대지,248,4,대구광역시 달서구 진천동 248-4,272904241478,대구광역시 달서구 월배로24길,40,,2729011700102480006012536,,대구광역시 달서구 월배로24길 40,704834,42801,,1,,128.527353090374,35.8132126942353
MA0101202307A0101729,60계세종새롬점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,36,세종특별자치시,36110,세종특별자치시,36110515,새롬동,3611010800,새롬동,3611010800105790000,1,대지,579,,세종특별자치시 세종특별자치시 새롬동 579,361103351283,세종특별자치시 세종특별자치시 새롬중앙로,62,15,3611010800200190000000001,해피라움W,세종특별자치시 세종특별자치시 새롬중앙로 62-15,339009,30127,,1,,127.251199330035,36.4870249785737
MA0101202308A0001603,60계충남당진,신평점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44270,당진시,44270380,신평면,4427038023,신평면,4427038023100060005,1,대지,6,5,충청남도 당진시 신평면 거산리 6-5,442704595028,충청남도 당진시 신평면 거산3거리길,74,6,4483038023100060005040986,왼쪽호,충청남도 당진시 신평면 거산3거리길 74-6,343811,31748,,,,126.756941995457,36.8834299661831
MA0101202308A0001677,네네치킨,강동점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,31,울산광역시,31200,북구,31200540,강동동,3120011800,산하동,3120011800109720005,1,대지,972,5,울산광역시 북구 산하동 972-5,312003172057,울산광역시 북구 산하중앙1로,125,,3120011800100370000000001,강산프라자,울산광역시 북구 산하중앙1로 125,683260,44264,,,,129.439744298529,35.6354208963627
MA0101202308A0004161,한가닭,본점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11680,강남구,11680630,대치4동,1168010600,대치동,1168010600109360004,1,대지,936,4,서울특별시 강남구 대치동 936-4,116804166486,서울특별시 강남구 선릉로64길,6,,1168010600109360004014138,,서울특별시 강남구 선릉로64길 6,135998,06206,,1,,127.052901692921,37.4976894764713
MA0101202308A0006860,페리카나꼬꼬점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,47,경상북도,47113,포항시 북구,47113655,죽도동,4711311600,죽도동,4711311600101350087,1,대지,135,87,경상북도 포항시 북구 죽도동 135-87,471134712715,경상북도 포항시 북구 칠성천길,98,,4711311600101350087107788,,경상북도 포항시 북구 칠성천길 98,791842,37739,,1,,129.364659200628,36.0357173834396
MA0101202308A0009408,청년치킨신길,대림점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11560,영등포구,11560680,신길6동,1156013200,신길동,1156013200137430000,1,대지,3743,,서울특별시 영등포구 신길동 3743,115603118005,서울특별시 영등포구 대방천로,181,1,1156013200137430000008985,,서울특별시 영등포구 대방천로 181-1,150858,07430,,1,,126.911157654932,37.499280715738
MA0101202308A0011816,비비큐치킨부평백운역점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28237,부평구,28237530,부평3동,2823710200,십정동,2823710200101750021,1,대지,175,21,인천광역시 부평구 십정동 175-21,282373154066,인천광역시 부평구 마장로,78,,2823710200101750023003703,,인천광역시 부평구 마장로 78,403822,21405,,1,,126.708250597762,37.4857541491058
MA0101202308A0019192,와이유푸드,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,29,광주광역시,29170,북구,29170650,문화동,2917011200,문흥동,2917011200101860010,1,대지,186,10,광주광역시 북구 문흥동 186-10,291704286200,광주광역시 북구 면앙로121번길,78,,2917011200101860010035585,,광주광역시 북구 면앙로121번길 78,500110,61170,,1,,126.926817528219,35.1803881638408
MA0101202308A0027461,플러스,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41113,수원시 권선구,41113664,호매실동,4111313500,호매실동,4111313500113980000,1,대지,1398,,경기도 수원시 권선구 호매실동 1398,411134331222,경기도 수원시 권선구 호매실로90번길,101,,4111313500113980000000001,라니힐,경기도 수원시 권선구 호매실로90번길 101,441450,16630,,1,,126.963611040109,37.259536888288
MA0101202308A0027766,가마치통닭의정부센트럴,자이점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41150,의정부시,41150510,의정부1동,4115010100,의정부동,4115010100103700012,1,대지,370,12,경기도 의정부시 의정부동 370-12,411504343407,경기도 의정부시 평화로450번길,7,,4115010100103700012014817,,경기도 의정부시 평화로450번길 7,480011,11700,,1,,127.048575752017,37.7321375412318
MA0101202308A0028033,파닥파닭,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44150,공주시,44150570,신관동,4415012000,신관동,4415012000103450002,1,대지,345,2,충청남도 공주시 신관동 345-2,441504553090,충청남도 공주시 관골2길,25,,4415012000103450002760162,,충청남도 공주시 관골2길 25,314803,32571,,1,,127.132839153014,36.4752210022521
MA0101202307A0099283,네네치킨,동문점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44210,서산시,44210535,동문2동,4421010200,동문동,4421010200101950001,1,대지,195,1,충청남도 서산시 동문동 195-1,442103254132,충청남도 서산시 율지8로,52,,4421010200101950001000001,,충청남도 서산시 율지8로 52,356800,31993,,1,,126.464028741125,36.7799881228653
MA0101202307A0106831,치킨신드롬,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26470,연제구,26470660,연산2동,2647010200,연산동,2647010200123620000,1,대지,2362,,부산광역시 연제구 연산동 2362,264703137022,부산광역시 연제구 연제로,30,,2647010200114520000013057,시청역비스타동원,부산광역시 연제구 연제로 30,611082,47599,,1,,129.076954608235,35.1792635638786
MA0101202308A0006938,부어치킨서진주점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,48,경상남도,48170,진주시,48170720,이현동,4817012800,유곡동,4817012800100780013,1,대지,78,13,경상남도 진주시 유곡동 78-13,481702332003,경상남도 진주시 진주대로,1260,,4817012800100780013203866,일부,경상남도 진주시 진주대로 1260,660982,52654,,1,,128.065790323695,35.193792228104
MA0101202308A0012044,60계치킨경기화성안녕점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41590,화성시,41590570,화산동,4159012600,안녕동,4159012600102700000,1,대지,270,,경기도 화성시 안녕동 270,415903353173,경기도 화성시 장조2로,12,,4159012600100000000000027,MD센터,경기도 화성시 장조2로 12,445380,18352,,1,,126.999402972981,37.2040920412845
MA0101202308A0016755,노랑통닭,갈마점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,30,대전광역시,30170,서구,30170581,갈마1동,3017011100,갈마동,3017011100103930003,1,대지,393,3,대전광역시 서구 갈마동 393-3,301703166004,대전광역시 서구 갈마로,84,,3017011100103930003004533,,대전광역시 서구 갈마로 84,302807,35281,,,,127.369289635813,36.3448925206551
MA0101202308A0016806,홀려버린닭치킨,별내점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41360,남양주시,41360570,별내동,4136011100,별내동,4136011100110930007,1,대지,1093,7,경기도 남양주시 별내동 1093-7,413604841511,경기도 남양주시 별내5로5번길,4,55,4136011100104480000000006,,경기도 남양주시 별내5로5번길 4-55,472501,12102,,1,,127.114054430896,37.6507882668793
MA0101202308A0016936,네네치킨,엑스포점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,46,전라남도,46130,여수시,46130535,한려동,4613010300,공화동,4613010300110500001,1,대지,1050,1,전라남도 여수시 공화동 1050-1,461303282020,전라남도 여수시 동문로,101,1,4613010300110500001059597,,전라남도 여수시 동문로 101-1,550020,59726,,,,127.742498672133,34.7457596824874
MA0101202308A0019374,페리카나치킨하안5지점,,I2,음식,I210,기타 간이,I21006,치킨,I56194,김밥 및 기타 간이 음식점업,41,경기도,41210,광명시,41210631,하안1동,4121010300,하안동,4121010300107020002,1,대지,702,2,경기도 광명시 하안동 702-2,412103187001,경기도 광명시 가림로,54,11,4121010300107020002008821,의일부호,경기도 광명시 가림로 54-11,423854,14258,,,,126.864265902938,37.4646914890019
MA0101202308A0028576,불아더숯불바베큐치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,52,전북특별자치도,52130,군산시,52130650,조촌동,5213013500,경장동,5213013500105100014,1,대지,510,14,전북특별자치도 군산시 경장동 510-14,521303268030,전북특별자치도 군산시 문화로,214,,4513013500105100014000001,,전북특별자치도 군산시 문화로 214,573884,54085,,,,126.729193581962,35.9705786379668
MA0101202308A0029207,비비큐,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,52,전북특별자치도,52111,전주시 완산구,52111692,평화2동,5211113300,평화동2가,5211113300108670012,1,대지,867,12,전북특별자치도 전주시 완산구 평화동2가 867-12,521113266078,전북특별자치도 전주시 완산구 평화로,150,,4511113300108670012022585,,전북특별자치도 전주시 완산구 평화로 150,560867,55124,,,,127.135826380408,35.7899803417105
MA0101202308A0024015,바른치킨신대지구점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,46,전라남도,46150,순천시,46150310,해룡면,4615031022,해룡면,4615031022119650000,1,대지,1965,,전라남도 순천시 해룡면 신대리 1965,461503283042,전라남도 순천시 해룡면 좌야로,159,14,4615031022119650000000001,중흥에듀힐스9단지,전라남도 순천시 해룡면 좌야로 159-14,540853,58006,,1,,127.544258290731,34.9380824816274
MA0101202307A0102015,다기야,국동점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,46,전라남도,46130,여수시,46130670,국동,4613011700,국동,4613011700109960000,1,대지,996,,전라남도 여수시 국동 996,461303282045,전라남도 여수시 신월로,646,1,4613011700109970001054987,,전라남도 여수시 신월로 646-1,550805,59761,,,,127.715686532159,34.7289829386494
MA0101202307A0104427,부어치킨아산배방점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44200,아산시,44200253,배방읍,4420025324,배방읍,4420025324115510000,1,대지,1551,,충청남도 아산시 배방읍 공수리 1551,442004559861,충청남도 아산시 배방읍 모산로91번길,10,8,4420025324115510000000001,,충청남도 아산시 배방읍 모산로91번길 10-8,336852,31480,,1,,127.053397504556,36.774506277653
MA0101202308A0001880,오닭치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,52,전북특별자치도,52750,임실군,52750380,관촌면,5275038026,관촌면,5275038026104920026,1,대지,492,26,전북특별자치도 임실군 관촌면 관촌리 492-26,527504631144,전북특별자치도 임실군 관촌면 사선6길,5,,4575038026104920026116763,,전북특별자치도 임실군 관촌면 사선6길 5,566812,55910,,,,127.270477910155,35.6749489775309
MA0101202308A0002048,찐불이찐숯불두마리치킨,서면점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26230,부산진구,26230610,전포2동,2623010200,전포동,2623010200101640042,1,대지,164,42,부산광역시 부산진구 전포동 164-42,262304187697,부산광역시 부산진구 중앙대로824번길,16,,2623010200101640042016643,,부산광역시 부산진구 중앙대로824번길 16,614862,47236,,1,,129.066257093783,35.1642440494683
MA0101202308A0004739,비에이치씨불광,힐스테이트점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11380,은평구,11380520,불광1동,1138010300,불광동,1138010300106410000,1,대지,641,,서울특별시 은평구 불광동 641,113803111004,서울특별시 은평구 불광로,122,10,1138010300100170008000002,북한산현대힐스테이트3차,서울특별시 은평구 불광로 122-10,122743,03362,,3,,126.9339417967,37.6182813143042
MA0101202308A0024093,노상치킨,효성점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28245,계양구,28245602,효성2동,2824510100,효성동,2824510100101950001,1,대지,195,1,인천광역시 계양구 효성동 195-1,282453155039,인천광역시 계양구 효서로,200,,2824510100101950001120809,일부호,인천광역시 계양구 효서로 200,407830,21111,,1,,126.718223439932,37.527810109333
MA0101202308A0024718,푸라닭,전남완도점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,46,전라남도,46890,완도군,46890250,완도읍,4689025022,완도읍,4689025022110620001,1,대지,1062,1,전라남도 완도군 완도읍 가용리 1062-1,468904700010,전라남도 완도군 완도읍 개포로135번길,32,18,4689025022110620001000001,,전라남도 완도군 완도읍 개포로135번길 32-18,537801,59115,,1,,126.742371935002,34.3211487663866
MA0101202308A0025200,해두리치킨천안성환점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44133,천안시 서북구,44133250,성환읍,4413325021,성환읍,4413325021103730006,1,대지,373,6,충청남도 천안시 서북구 성환읍 성환리 373-6,441334550376,충청남도 천안시 서북구 성환읍 성환12길,27,,4413325021103510002013533,,충청남도 천안시 서북구 성환읍 성환12길 27,331805,31015,,1,,127.130965268045,36.9176498037347
MA0101202308A0023415,한길오대륙통닭음봉점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44200,아산시,44200350,음봉면,4420035034,음봉면,4420035034100210003,1,대지,21,3,충청남도 아산시 음봉면 덕지리 21-3,442004559702,충청남도 아산시 음봉면 음봉로681번길,24,,4420035033106500001081195,초원그린타운,충청남도 아산시 음봉면 음봉로681번길 24,336780,31416,,,,127.0857095077,36.8410344589919
MA0101202307A0099628,민생치킨,양정점,I2,음식,I210,기타 간이,I21006,치킨,I56121,중식 음식점업,26,부산광역시,26230,부산진구,26230570,양정2동,2623010100,양정동,2623010100102750001,1,대지,275,1,부산광역시 부산진구 양정동 275-1,262304187242,부산광역시 부산진구 동평로405번길,78,,2623010100102750001051560,,부산광역시 부산진구 동평로405번길 78,614854,47210,,1,,129.071861242522,35.1766473600891
MA0101202307A0099684,데이트,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,51,강원특별자치도,51130,원주시,51130660,무실동,5113011500,무실동,5113011500116570003,1,대지,1657,3,강원특별자치도 원주시 무실동 1657-3,511304457360,강원특별자치도 원주시 섬밭들2길,20,2,4213011500116570003000001,,강원특별자치도 원주시 섬밭들2길 20-2,220150,26385,,1,,127.924314374693,37.3334930573069
MA0101202307A0104651,크레이지92,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,47,경상북도,47111,포항시 남구,47111525,상대동,4711110100,상도동,4711110100106510000,1,대지,651,,경상북도 포항시 남구 상도동 651,471113303016,경상북도 포항시 남구 상도로,8,,4711110100106510000118835,,경상북도 포항시 남구 상도로 8,790828,37772,,1,,129.351750391746,36.0100948375527
